result_id,experiment_family,split,method,metric,value,sample_size,status,source_release,source_commit,source_file,source_sha256,verification_method,local_rerun,notes
topk.23.redundancy,topk,internal_blind,D0,redundancy,0.47689683,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.24.demand_cov_at_k,topk,internal_blind,D1,demand_cov_at_k,0.93766667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.24.ndcg_at_k,topk,internal_blind,D1,ndcg_at_k,0.64030251,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.24.official_ndcg_10,topk,internal_blind,D1,official_ndcg_10,0.38337091,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.24.redundancy,topk,internal_blind,D1,redundancy,0.40738889,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.25.demand_cov_at_k,topk,internal_blind,D1,demand_cov_at_k,0.95366667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.25.ndcg_at_k,topk,internal_blind,D1,ndcg_at_k,0.66288648,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.25.official_ndcg_10,topk,internal_blind,D1,official_ndcg_10,0.50944678,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.25.redundancy,topk,internal_blind,D1,redundancy,0.45240833,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.26.demand_cov_at_k,topk,internal_blind,D1,demand_cov_at_k,0.96483333,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.26.ndcg_at_k,topk,internal_blind,D1,ndcg_at_k,0.69065508,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.26.official_ndcg_10,topk,internal_blind,D1,official_ndcg_10,0.61445639,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.26.redundancy,topk,internal_blind,D1,redundancy,0.47465476,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.27.demand_cov_at_k,topk,internal_blind,D2,demand_cov_at_k,0.87416667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.27.ndcg_at_k,topk,internal_blind,D2,ndcg_at_k,0.65228293,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.27.official_ndcg_10,topk,internal_blind,D2,official_ndcg_10,0.38943426,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.27.redundancy,topk,internal_blind,D2,redundancy,0.49733333,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.28.demand_cov_at_k,topk,internal_blind,D2,demand_cov_at_k,0.92825000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.28.ndcg_at_k,topk,internal_blind,D2,ndcg_at_k,0.66510197,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.28.official_ndcg_10,topk,internal_blind,D2,official_ndcg_10,0.51092204,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.28.redundancy,topk,internal_blind,D2,redundancy,0.48370000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.29.demand_cov_at_k,topk,internal_blind,D2,demand_cov_at_k,0.94116667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.29.ndcg_at_k,topk,internal_blind,D2,ndcg_at_k,0.69614477,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.29.official_ndcg_10,topk,internal_blind,D2,official_ndcg_10,0.61913683,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.29.redundancy,topk,internal_blind,D2,redundancy,0.49144444,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.30.demand_cov_at_k,topk,internal_blind,D3_TFIDF,demand_cov_at_k,0.86525000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.30.ndcg_at_k,topk,internal_blind,D3_TFIDF,ndcg_at_k,0.63908867,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.30.official_ndcg_10,topk,internal_blind,D3_TFIDF,official_ndcg_10,0.38034590,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.30.redundancy,topk,internal_blind,D3_TFIDF,redundancy,0.48011111,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.31.demand_cov_at_k,topk,internal_blind,D3_TFIDF,demand_cov_at_k,0.92158333,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.31.ndcg_at_k,topk,internal_blind,D3_TFIDF,ndcg_at_k,0.65945772,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.31.official_ndcg_10,topk,internal_blind,D3_TFIDF,official_ndcg_10,0.50747247,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.31.redundancy,topk,internal_blind,D3_TFIDF,redundancy,0.47498333,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.32.demand_cov_at_k,topk,internal_blind,D3_TFIDF,demand_cov_at_k,0.93991667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.32.ndcg_at_k,topk,internal_blind,D3_TFIDF,ndcg_at_k,0.68757756,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.32.official_ndcg_10,topk,internal_blind,D3_TFIDF,official_ndcg_10,0.61163092,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.32.redundancy,topk,internal_blind,D3_TFIDF,redundancy,0.48731746,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.33.demand_cov_at_k,topk,internal_blind,MMR,demand_cov_at_k,0.87383333,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.33.ndcg_at_k,topk,internal_blind,MMR,ndcg_at_k,0.66004211,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.33.official_ndcg_10,topk,internal_blind,MMR,official_ndcg_10,0.39701427,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.33.redundancy,topk,internal_blind,MMR,redundancy,0.46666667,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.34.demand_cov_at_k,topk,internal_blind,MMR,demand_cov_at_k,0.93100000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.34.ndcg_at_k,topk,internal_blind,MMR,ndcg_at_k,0.67253109,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.34.official_ndcg_10,topk,internal_blind,MMR,official_ndcg_10,0.51801722,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.34.redundancy,topk,internal_blind,MMR,redundancy,0.47225000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.35.demand_cov_at_k,topk,internal_blind,MMR,demand_cov_at_k,0.94550000,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.35.ndcg_at_k,topk,internal_blind,MMR,ndcg_at_k,0.70280353,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.35.official_ndcg_10,topk,internal_blind,MMR,official_ndcg_10,0.62582367,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.35.redundancy,topk,internal_blind,MMR,redundancy,0.48325794,200,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.36.demand_cov_at_k,topk,cmedqa2_external,B0,demand_cov_at_k,0.91373239,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.36.ndcg_at_k,topk,cmedqa2_external,B0,ndcg_at_k,0.68921996,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.36.official_ndcg_10,topk,cmedqa2_external,B0,official_ndcg_10,0.39241064,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.36.redundancy,topk,cmedqa2_external,B0,redundancy,0.58141628,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.37.demand_cov_at_k,topk,cmedqa2_external,B0,demand_cov_at_k,0.96302817,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.37.ndcg_at_k,topk,cmedqa2_external,B0,ndcg_at_k,0.69558209,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.37.official_ndcg_10,topk,cmedqa2_external,B0,official_ndcg_10,0.51658022,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.37.redundancy,topk,cmedqa2_external,B0,redundancy,0.56390845,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.38.demand_cov_at_k,topk,cmedqa2_external,B0,demand_cov_at_k,0.97065728,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.38.ndcg_at_k,topk,cmedqa2_external,B0,ndcg_at_k,0.71257794,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.38.official_ndcg_10,topk,cmedqa2_external,B0,official_ndcg_10,0.61980032,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.38.redundancy,topk,cmedqa2_external,B0,redundancy,0.55378940,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.39.demand_cov_at_k,topk,cmedqa2_external,D0,demand_cov_at_k,0.98356808,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.39.ndcg_at_k,topk,cmedqa2_external,D0,ndcg_at_k,0.63599449,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.39.official_ndcg_10,topk,cmedqa2_external,D0,official_ndcg_10,0.35688941,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.39.redundancy,topk,cmedqa2_external,D0,redundancy,0.47957746,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.40.demand_cov_at_k,topk,cmedqa2_external,D0,demand_cov_at_k,0.98591549,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.40.ndcg_at_k,topk,cmedqa2_external,D0,ndcg_at_k,0.65715936,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.40.official_ndcg_10,topk,cmedqa2_external,D0,official_ndcg_10,0.48485928,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.40.redundancy,topk,cmedqa2_external,D0,redundancy,0.50830986,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.41.demand_cov_at_k,topk,cmedqa2_external,D0,demand_cov_at_k,0.98591549,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.41.ndcg_at_k,topk,cmedqa2_external,D0,ndcg_at_k,0.68506745,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.41.official_ndcg_10,topk,cmedqa2_external,D0,official_ndcg_10,0.59417845,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.41.redundancy,topk,cmedqa2_external,D0,redundancy,0.52076347,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.42.demand_cov_at_k,topk,cmedqa2_external,D1,demand_cov_at_k,0.97593897,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
topk.42.ndcg_at_k,topk,cmedqa2_external,D1,ndcg_at_k,0.65382100,142,VERIFIED_FROM_RELEASE,historical v1.x paper-support release,876a16d098e1da3f642ef70854cbc985bae5f9e3,paper_results/revision_v5/tables/topk_sensitivity_summary.csv,d80596b5952071be71ab0edf05829ee7ae29a82e2d45bf7e5150b70249a579aa,sha256_schema_row_count,false,
